date,equity_usd
2009-09-09,4493.601806640614
2009-09-10,4493.601806640614
2009-09-11,4493.601806640614
2009-09-14,4493.601806640614
2009-09-15,4493.601806640614
2009-09-16,4493.601806640614
2009-09-17,4493.601806640614
2009-09-18,4493.601806640614
2009-09-21,4493.601806640614
2009-09-22,4493.601806640614
2009-09-23,4493.601806640614
2009-09-24,4493.601806640614
2009-09-25,4493.601806640614
2009-09-28,5865.601806640614
2009-09-29,5865.601806640614
2009-09-30,5865.601806640614
2009-10-01,5865.601806640614
2009-10-02,5413.101806640614
2009-10-05,6385.601806640614
2009-10-06,7477.601806640614
2009-10-07,7477.601806640614
2009-10-08,7477.601806640614
2009-10-09,7477.601806640614
2009-10-12,7477.601806640614
2009-10-13,7477.601806640614
2009-10-14,7477.601806640614
2009-10-15,7477.601806640614
2009-10-16,7477.601806640614
2009-10-19,7477.601806640614
2009-10-20,7477.601806640614
2009-10-21,7477.601806640614
2009-10-22,7477.601806640614
2009-10-23,7477.601806640614
2009-10-26,7477.601806640614
2009-10-27,7477.601806640614
2009-10-28,6682.601806640614
2009-10-29,8382.601806640614
2009-10-30,6117.601806640614
2009-11-02,6487.601806640614
2009-11-03,6755.101806640614
2009-11-04,7228.601806640614
2009-11-05,8012.101806640614
2009-11-06,8012.101806640614
2009-11-09,8012.101806640614
2009-11-10,8012.101806640614
2009-11-11,8012.101806640614
2009-11-12,8012.101806640614
2009-11-13,8012.101806640614
2009-11-16,8012.101806640614
2009-11-17,8012.101806640614
2009-11-18,8012.101806640614
2009-11-19,8012.101806640614
2009-11-20,8012.101806640614
2009-11-23,8553.101806640614
2009-11-24,8553.101806640614
2009-11-25,8553.101806640614
2009-11-27,8553.101806640614
2009-11-30,8553.101806640614
2009-12-01,8553.101806640614
2009-12-02,8553.101806640614
2009-12-03,8553.101806640614
2009-12-04,8553.101806640614
2009-12-07,8553.101806640614
2009-12-08,8553.101806640614
2009-12-09,8553.101806640614
2009-12-10,8553.101806640614
2009-12-11,8553.101806640614
2009-12-14,8553.101806640614
2009-12-15,8553.101806640614
2009-12-16,8553.101806640614
2009-12-17,8553.101806640614
2009-12-18,8553.101806640614
2009-12-21,8553.101806640614
2009-12-22,8553.101806640614
2009-12-23,8553.101806640614
2009-12-24,8553.101806640614
2009-12-28,8553.101806640614
2009-12-29,8553.101806640614
2009-12-30,8553.101806640614
2009-12-31,8553.101806640614
2010-01-04,9424.101806640614
2010-01-05,9424.101806640614
2010-01-06,9424.101806640614
2010-01-07,9424.101806640614
2010-01-08,9424.101806640614
2010-01-11,9424.101806640614
2010-01-12,9424.101806640614
2010-01-13,9424.101806640614
2010-01-14,9424.101806640614
2010-01-15,9424.101806640614
2010-01-19,9424.101806640614
2010-01-20,9424.101806640614
2010-01-21,9424.101806640614
2010-01-22,9424.101806640614
2010-01-25,9514.101806640614
2010-01-26,9211.601806640614
2010-01-27,9824.101806640614
2010-01-28,8291.601806640614
2010-01-29,7229.101806640614
2010-02-01,8346.601806640614
2010-02-02,9132.601806640614
2010-02-03,9448.601806640614
2010-02-04,9448.601806640614
2010-02-05,9448.601806640614
2010-02-08,9448.601806640614
2010-02-09,9961.101806640614
2010-02-10,9811.101806640614
2010-02-11,10444.601806640614
2010-02-12,10444.601806640614
2010-02-16,10444.601806640614
2010-02-17,10444.601806640614
2010-02-18,10444.601806640614
2010-02-19,10444.601806640614
2010-02-22,10444.601806640614
2010-02-23,10444.601806640614
2010-02-24,10444.601806640614
2010-02-25,10444.601806640614
2010-02-26,10444.601806640614
2010-03-01,10444.601806640614
2010-03-02,10444.601806640614
2010-03-03,10444.601806640614
2010-03-04,10444.601806640614
2010-03-05,10444.601806640614
2010-03-08,10444.601806640614
2010-03-09,10444.601806640614
2010-03-10,10444.601806640614
2010-03-11,10444.601806640614
2010-03-12,10444.601806640614
2010-03-15,10444.601806640614
2010-03-16,10444.601806640614
2010-03-17,10444.601806640614
2010-03-18,10444.601806640614
2010-03-19,10444.601806640614
2010-03-22,10444.601806640614
2010-03-23,10444.601806640614
2010-03-24,10444.601806640614
2010-03-25,10444.601806640614
2010-03-26,10444.601806640614
2010-03-29,10444.601806640614
2010-03-30,10444.601806640614
2010-03-31,10444.601806640614
2010-04-01,10444.601806640614
2010-04-05,10444.601806640614
2010-04-06,10444.601806640614
2010-04-07,10444.601806640614
2010-04-08,10444.601806640614
2010-04-09,10444.601806640614
2010-04-12,10444.601806640614
2010-04-13,10444.601806640614
2010-04-14,10444.601806640614
2010-04-15,10444.601806640614
2010-04-16,10444.601806640614
2010-04-19,10444.601806640614
2010-04-20,10444.601806640614
2010-04-21,10444.601806640614
2010-04-22,10444.601806640614
2010-04-23,10444.601806640614
2010-04-26,10444.601806640614
2010-04-27,10444.601806640614
2010-04-28,10894.601806640614
2010-04-29,11628.101806640614
2010-04-30,11628.101806640614
